"Catalog.","Old.","Order","Family","Genus","Updated.Genus","Species","Country","State","County","Date","Year","Locality","Collector","Remarks"
6295,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Boone","10/15/1997",1997,"Fox Hollow Rd, 3.7 mi W of Ashland","R. Daniel","DOR, male
SVL=48.5 cm
TL=52.5 cm"
6638,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Callaway","06/28/1999",1999,"Rt. M, 0.2mi N jct. CR264","R. Daniel
J. Daniel","male DOR
SVL=42.2 cm
TL=51.1 cm"
6668,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Phelps","08/14/1999",1999,"Mark Twain Nat. For.; CR 7640, 1.6mi SW Jct. Rt. AA","R. Daniel
B. Edmond","female 
SVL= 24.0 cm
TL= 33.1 cm"
6692,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Butler","09/04/1999",1999,"Big Cane Cons. Area
4 mi. SSE Neelyville","R. Daniel
B. Edmond","SVL= 17.4 cm
TL= 24.5 cm"
6702,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Randolph","09/23/1999",1999,"CR D661, 0.15mi N Jct. CR 228;  1mi E Higbee","R. Daniel","AOR female
SVL= 45.6 cm
TL= 63.2 cm"
6707,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Monroe","09/30/1999",1999,"CR 857, 0.1mi N Jct. Rt. AA","R. Daniel","DOR female
SVL= 26.1 cm
TL= 37.7 cm"
6713,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Cole","10/08/1999",1999,"Engineers Rd, 0.6mi NE Osage City","R. Daniel","DOR female
SVL= 56.5cm
TL= 69.7cm"
6720,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Audrain","10/10/1999",1999,"CR 751, 1.4mi S Jct. MO 19 (Martinsburg)","R. Daniel","DOR female
SVL= 27.1cm
TL= 37.0cm"
6745,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Greene","10/10/1999",1999,"MO 123 at Jct. FR 60","B. Edmond","DOR"
7067,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Putnam","09/03/2000",2000,"Rt. N,  1.2 mi S Iowa St. line","R. Daniel
B. Edmond","DOR male
SVL= 39.7 cm
TL= 58.8 cm"
7153,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Wayne","04/21/2001",2001,"Mingo NWR
Rattlesnake Ridge
36o 56.77N, 90o 15.0W","E. Blaine
Herp class","female
SVL= 38.7 cm
TL= 52.4 cm"
7175,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Dallas","06/05/2001",2001,"Niangua River at Ho Hum Campground (CR 64-999)
NE S1 35N 18W","R. Daniel
J. Daniel","female
SVL= 37.3 cm
TL= 51.7 cm"
7196,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Dallas","09/01/2001",2001,"Berry Bluff Cons. Area pond
S12 36N 18W","R. Daniel
B. Edmond","neonate female
SVL= 20.2 cm
TL= 28.1 cm"
7203,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Webster","09/09/2001",2001,"Compton Hollow Cons. Area
","B. Edmond","N37O14.2598’ W93O 00.6415’"
7260,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Randolph","04/11/2002",2002,"CR 2570 (229), 0.15 mi N Jct. Rt. B","R. Daniel","DOR female
SVL= 63.2cm
TL= 85.9 cm"
7346,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Howard","06/10/2002",2002,"MO 124/Rt. A, 0.6 mi E Jct. MO 124 W","R. Daniel","DOR female
SVL= 35.5 cm
TL= 50.8 cm"
7408,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Wright ","11/08/2002",2002,"Mansfield; MO 5, 0.2mi S Jct. Bus US 60","R. Daniel","DOR female
SVL= 60.7 cm
TL= 85.3 cm"
7466,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Taney","05/25/2003",2003,"Mark Twain NF, CR 125-80 (Skyline Dr), 0.85mi N Jct Gladetop Trail","B. Edmond
R. Daniel","gravid female
SVL= 56.4 cm
TL= 80.0 cm"
7557,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Shelby","09/13/2003",2003,"Rt. H, 0.15mi S Jct. MO 151/ Rt. M","R. Daniel","DOR female
SVL= 51.7 cm
TL= 71.7 cm"
7811,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Polk","10/24/2004",2004,"CR S-170, 0.7mi N Jct. Rt. AA
S11 34N 22W","B. Edmond
B. Ince
S. Ince","AOR adult"
7948,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Adair","07/15/2005",2005,"Locust Creek Cons. Area","Errol D. Hooper","DOR 
S8 62N 20W"
8072,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Bollinger","03/16/1963",1963,"Duck Creek Cons. Area, Pool 1","R. Wilkinson
N.R. Holler",NA
8079,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Bollinger","04/21/1961",1961,"Duck Creek Cons. Area, Pool 1","J. Morris",NA
8121,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Montgomery","10/05/2008",2008,"MO 94, 2.9mi E Katy Tr. SP at Bluffton N 38o 42.1779’ W91o 34.4028’","R. Daniel","DOR male
SVL= 68.8 cm
TL= 95.2 cm"
8142,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Dade","06/21/2008",2008,"MO 215, 0.1 mi. W Polk Co. ","M. Bowe
B. Edmond","DOR"
8532,"MEC 260","Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Boone","06/23/1978",1978,"Ashland Wildlife Area, MEC site 03","M. Clawson","female
14.1 g
SVL= 35.4 cm"
8533,"MEC 51","Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Boone","06/09/1978",1978,"Ashland Wildlife Area, MEC site 03","M. Clawson","male
9.1 g
SVL= 32.5 cm"
8534,"MEC 24","Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Boone","04/05/1978",1978,"Ashland Wildlife Area, MEC site 03","M. Clawson","male
19.9 g
SVL= 45.4 cm"
8535,"MEC 197","Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Boone","06/06/1978",1978,"Ashland Wildlife Area, MEC site 03","M. Clawson","male
7.7 g
SVL= 30.3 cm"
8536,"MEC 23","Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Boone","04/05/1978",1978,"Ashland Wildlife Area, MEC site 05","M. Clawson","male
22.0 g
SVL= 46.1 cm"
8537,"MEC 151","Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Boone","09/21/1978",1978,"Ashland Wildlife Area, MEC site 06","M. Clawson","male
21.0 g
SVL= 42.3 cm"
8539,"MEC 102","Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Boone","09/21/1978",1978,"Ashland Wildlife Area, MEC site 07","M. Clawson","male
5.1 g
SVL= 24.7 cm"
8592,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Bollinger","04/20/2007",2007,"Duck Creek Cons. Area pool 1","R. Daniel
B. Edmond
Herp. Class","male pres. 9/7/2009
SVL= 39.7 cm
TL= 46.1 cm"
8648,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Adair","04/20/2008",2008,"MO 149, 0.1 mi. N Jct. Sand Creek Bottom Rd.","C. Montgomery",NA
8649,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Adair","04/14/2008",2008,"CR 226, 0.4 mi. W Jct. Boundary Rd","C. Montgomery",NA
8739,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Macon","05/04/2010",2010,"MO 156, 0.3mi E Jct. US 63
N40o 1.2536’
W92o 28.5840’","R. Daniel","female
SVL= 31.1 cm
TL= 43.0 cm"
8756,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Greene","09/27/2009",2009,"Rt. CC, 0.2mi E Jct. Old MO 13
N37o 23.8326’
W93o 20.3377’","B. Edmond","AOR"
8786,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"proximus","USA","MO","Montgomery","05/22/2011",2011,"MO 94, 3.0mi E crossing Katy Trail SP (Bluffton)
38o 42.1846’
91o 34.2752’","R. Daniel","DOR female
SVL= 56.7 cm
TL= 78.6 cm"
4416,"330S","Squamata:  Serpentes","Colubridae","Thamnophis",NA,"radix","USA","CO","El Paso","08/08/1974",1974,"Ramah Res. ","S. Reemer",NA
4688,"582S","Squamata:  Serpentes","Colubridae","Thamnophis",NA,"radix","USA","MO","Linn","05/05/1984",1984,"Pershing State Park","R. Daniel, C. Daniel, & D. Combs",NA
8638,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"radix","USA","MO","Grundy","04/17/1964",1964,"1 mi. E Trenton","H.D. Crawford",NA
8685,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"radix","USA","MO","Grundy","05/08/1964",1964,"2 mi. E Trenton","H.D. Crawford
",NA
4572,"487S","Squamata:  Serpentes","Colubridae","Thamnophis",NA,"rufipunctatus","USA","AZ","Gila",NA,1977,"Gisela","E. Minch","Coll. May 1977: Died in captivity"
4527,"441S","Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sauritus","USA","FL","Dade",NA,1977,NA,"D. Pernikof","June 1977"
4528,"442S","Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sauritus","USA","FL","Dade",NA,1977,NA,"D. Pernikof","June 1977"
4404,"318S","Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Barry",NA,1939,"Roaring River State Park","Rowe","Aug. 1939"
4405,"319S","Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Boone",NA,1971,"Near Ashland",NA,"Mid Apr. 1971"
4406,"320S","Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","St. Clair","07/16/1943",1943,NA,"J. Owens",NA
4407,"321S","Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","IA","Dickinson","07/17/1967",1967,NA,"E. Vusse",NA
4408,"322S","Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","WA","Kittitas","07/27/1967",1967,"Stampede Pass","D. Metter",NA
4409,"323S","Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","ID","Latah",NA,1964,NA,"Herp. Class","May 1964"
4410,"324S","Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Boone",NA,1971,"Near Ashland",NA,"Mid Apr. 1971"
4411,"325S","Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Howard","04/11/1968",1968,"1.0 mi. NE of Booneville","Ward",NA
4522,"436S","Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","FL","Dade",NA,1977,NA,"D. Pernikof","June 1977"
4669,"563S","Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MN","Winona",NA,1981,NA,"J. Scott","1981"
4691,"585S","Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Linn","05/11/1984",1984,"Pershing State Park","R. Daniel",NA
4940,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Maries","04/15/1967",1967,"5 mi N Dixon","Herp Class","pres 4/15/67"
6086,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Boone","07/30/1996",1996,"Smith Hatchery Rd, 0.2mi S junc Dothage Rd","R. Daniel","DOR female
SVL=42.5cm
TL=54.6cm"
6197,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Audrain","04/04/1997",1997,"Rt J, just W of jct US 54/ MO 19","B. Edmond","AOR 2300hrs
60-65oF, rain
TL=65.2cm SVL=50.8cm"
6198,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Carter","04/06/1997",1997,"MO 21; ~ 2.5 mi NW jct US 60/ MO 21","Chris Shelton","AOR
TL=57.6cm
SVL=44.5cm"
6278,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Shelby","09/07/1997",1997,"604 E. Walnut St., Shelbina","Ronald Smoot","SVL=53.7 cm
TL=67.7 cm"
6284,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Ralls","04/04/1997",1997,"MO154, just E of jct. MO19","B. Edmond","DOR
60-65oF, intermit. rain"
6285,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Audrain","04/04/1997",1997,"Rt. J, just W of jct. MO54/19","B. Edmond","DOR
60-65oF, intermit. rain"
6538,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Texas","09/14/1998",1998,"Rt. AM
T28N R12W S15","B. Edmond
J. Edmond","DOR male
SVL=47.3cm
TL=63.5cm
"
6703,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Audrain","09/29/1999",1999,"CR 233, 5.8mi N Jct. MO 22","R. Daniel","DOR"
6714,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Cole","10/08/1999",1999,"Engineers Rd, 0.5mi NE Osage City","R. Daniel","DOR female
SVL= 48.1cm
TL= 61.6cm
Had R. spehnocephala in mouth when hit."
6730,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Greene","09/18/1999",1999,"US 160, just E FR 43","B. Edmond","DOR"
6742,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Pike","09/26/1999",1999,"Rt. UU, just E Jct. CR 138","B. Edmond","DOR"
6746,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Polk","10/10/1999",1999,"S 111th Rd at Slagle Creek","B. Edmond","DOR"
6787,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Boone","08/04/1978",1978,"Ashland WLA","M.E. Clawson","MEC 133 male
SVL= 28.4 cm"
7077,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Polk","09/24/2000",2000,"MO 123, 0.3 mi N Greene Co.","B. Edmond","DOR female
SVL= 47.7 cm
TL= 61.3 cm"
7154,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Randolph","05/15/2001",2001,"CR 229, 0.2 mi S Jct. Rt. B","R. Daniel","DOR female
SVL= 35.7 cm
TL= 45.8 cm"
7256,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Howard","04/10/2002",2002,"Rudolf Bennitt Cons. Area; CR 135, 0.55 mi S Jct. CR 140","R. Daniel","DOR male
SVL= 37.5 cm
TL= 51.6 cm"
7258,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Randolph","04/11/2002",2002,"Rudolf Bennitt Cons. Area; CR 2910,  0.1 mi. S Jct. CR 2920","R. Daniel","DOR male
SVL= 38.1 cm
TL= 51.2 cm"
7261,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Randolph","04/15/2002",2002,"CR 2220 (162), 0.3 mi E Jct CR 2450 (161)","R. Daniel
J. Daniel","DOR male
SVL= 30.7 cm
TL= 42.1 cm"
7379,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Christian","09/21/2002",2002,"Busiek Cons. Area, by horse campground","R. Daniel
B. Edmond","DOR male
SVL= 18.4 cm
TL= 24.0 cm"
7388,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Pike","08/24/2002",2002,"Three Arches Rd (CR 49), 0.7mi S Jct. CR 44
S26 54N 4W","B. Edmond","DOR"
7390,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Greene","09/15/2002",2002,"Buena Vista Ranch
S13 29N 20W","B. Edmond","DOR
N37o 12’ 26.87” W93o 04’ 07.96”"
7395,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Pike","10/05/2002",2002,"Shanks Cons. Area; Horseshoe Lake Rd
SE S27 55N 2W","B. Edmond","DOR"
7463,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Madison","04/20/2003",2003,"Amidon Cons. Area, CR 208
SW S10 33N 8E","Vince Marshall
R. Daniel
Herp Class","female
SVL= 50.3 cm
TL= 64.4 cm"
7570,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Knox","10/04/2003",2003,"Rt. A, 0.6mi S Locust Hill
N40o 1.188’ W92o 16.781’","R. Daniel","AOR female
SVL= 25.8 cm
TL= 33.2 cm"
7574,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Scotland","10/04/2003",2003,"Rt. D, 0.55mi W Jct. MO 15","R. Daniel","DOR male
SVL= 33.2 cm
TL= 44.8 cm"
7589,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Wright","09/28/2003",2003,"MO 38, 60m W Boyer Rd
SWSE S33 30N 15W","B. Edmond","DOR"
7595,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Greene","10/14/2003",2003,"Rt. O, just E Jct. Rt. HH
NWSW S21 30N 22W","B. Edmond
J. Edmond
A. Edmond",NA
7736,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Dallas","09/06/2004",2004,"Jugtown Rd, 0.4mi E Osborn Bluff Rd; SESE S34 36N 18W; N37o 48.67’ W92o 53.82’","R. Daniel","AOR male
SVL= 44.2 cm
TL= 58.0 cm
"
7776,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Randolph","10/10/2004",2004,"Rudolf Bennitt Cons. Area
CR 2910, 0.3mi. N Jct. CR 2920","R. Daniel","DOR female
SVL= 54.1 cm
TL= 70.5 cm"
7783,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Saline","10/22/2004",2004,"Rt. F, 5.75 mi E Jct. MO 41","R. Daniel","DOR female
SVL= 54.9 cm
TL= 70.3 cm"
7886,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Stoddard ","05/21/2005",2005,"Crowley’s Ridge CA; CR  278, 1.2mi ESE CR 237 N 36o 56.47’W89o 58.74’","R. Daniel
B. Edmond","AOR female
SVL= 40.2 cm
TL= 48.8 cm"
7889,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Sullivan","11/03/2005",2005,"River Rd, 0.6mi NE Locust Creek
N 40o 11.34’ W93o 9.79’","R. Daniel","AOR male
SVL= 27.9 cm
TL= 36.8 cm
"
8014,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Randolph","06/05/2007",2007,"Rt. T at Fairview Church N39o 15.88’ W92o 25.36’","R. Daniel","DOR female
SVL= 37.3 cm
TL= 40.7 cm"
8020,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Boone","10/19/2007",2007,"Ginn Ln, at Rt. AB
N38o 51.49’ W92o 10.68’","R. Daniel","DOR female
SVL= 57.0 cm
TL= 73.8 cm"
8063,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","IA","Dickenson","07/03/1967",1967,"Trumbell Lake","E. Vande Vosse",NA
8122,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Boone","10/07/2008",2008,"Eagle Bluffs CA; Pool 15; N 38o 49.73’
W92o 24.04’","R. Daniel","DOR female?
SVL= 81.2 cm
TL= 102.7 cm"
8126,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Taney","09/21/2008",2008,"US 160 at MTNF entr.
N 36o 38.5203’
W92o 58.5311’
","B. Edmond, M. Bowe, R. Daniel, K. Cannon","female
S19 23N 18W
SVL=43.1 cm
TL=48.0 cm"
8127,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Dunklin","10/04/2008",2008,"Warbler Woods Cons. Area  N 36o 0.5144’
W90o 2.7386’","R. Daniel
B. Edmond","male
S22 16N 9E
SVL= 27.1 cm
TL= 34.7 cm"
8258,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Polk","07/27/2008",2008,"Humansville, MO 123, 0.2 rd mi N and E of Bus 13","B. Edmond","DOR (mowing fatality), DNA collected, 
UMC 1565P"
8487,"MEC 22","Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Boone","04/05/1978",1978,"Ashland Wildlife Area, MEC site 01-A","M. Clawson","male
14.8 g
SVL= 30.0 cm"
8643,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Adair","03/18/1971",1971,"Kirksville","Debbie Upchurch",NA
8654,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Grundy","09/10/1963",1963,"Trenton","H.D. Crawford",NA
8655,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Grundy","09/17/1963",1963,"Trenton","H.D. Crawford",NA
8656,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Grundy","04/25/1964",1964,"0.5 mi. E Loredo","H.D. Crawford",NA
8687,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Grundy","09/09/1963",1963,"Trenton","H.D. Crawford
","DOR male"
8743,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Sullivan","08/05/2009",2009,"MO 6, 0.1mi N Jct MO 5/Ribbon Rd","C. Montgomery","DOR
SVL= 77.9 cm
TL= 94.3 cm"
8823,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Cedar","10/09/2012",2012,"CR 1481, ~0.2 mi. S Jct. Rt. N
37o 48.1226’
93o 47.7332’","B. Edmond","DOR
35N 26W S16"
8914,NA,"Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis","USA","MO","Taney","09/28/2014",2014,"Copper Rd/Lone Pilgrim Rd
N36o 43.2121’
W92o 59.6999’","R. Daniel","AOR male (= 2632P)
SVL= 36.0 cm
TL= 46.4 cm
pres. 7/17/15"
4514,"428S","Squamata:  Serpentes","Colubridae","Thamnophis",NA,"sirtalis sirtalis","USA","NC","New Hanover","01/26/1977",1977,NA,"D. Grimes, & G. Tregumbo",NA
4916,NA,"Squamata:  Serpentes","Colubridae","Thamnophis ",NA,"proximus","USA","TX","Zavala","04/02/1969",1969,"12 mi S Uvalde","Herp Trip","pres. 4/21/69"
5984,NA,"Squamata:  Serpentes","Colubridae","Thamnophis ",NA,"proximus","USA","MO","Clark","09/02/1995",1995,"Rt P, 1.0 mi N Jct Rt F","R. Daniel,
B. Edmond",NA
5985,NA,"Squamata:  Serpentes","Colubridae","Thamnophis ",NA,"proximus","USA","MO","Clark","09/02/1995",1995,"Rt P, 1.0 mi N Jct Rt F","R. Daniel,
B. Edmond",NA
7271,NA,"Squamata:  Serpentes","Colubridae","Thamnophis ",NA,"proximus","USA","MO","Miller ","04/16/2002",2002,"Rt. M, 0.35 mi E Jct. US 54","R. Daniel","DOR
SVL= 48.1 cm
TL= 68.0 cm
incomplete tail"
7384,NA,"Squamata:  Serpentes","Colubridae","Thamnophis ",NA,"proximus","USA","MO","Warren","03/22/2002",2002,"slough, E of Marthasville, S of Katy Trail
SW S34 45N 1W","J. Briggler
G. Manning",NA
7464,NA,"Squamata:  Serpentes","Colubridae","Thamnophis ",NA,"proximus","USA","MO","Bates","05/11/2003",2003,"RR crossing S of Amoret; N38o 12’ 52.11” W94o 35’ 10.96”  S6 39N 33W","B. Edmond","female
SVL= 44.2 cm
TL= 60.7 cm"
7870,NA,"Squamata:  Serpentes","Colubridae","Thamnophis ",NA,"proximus","USA","MO","Linn","11/03/2005",2005,"Elk Rd, 1.7mi SW Jct Rt. MM
N 40o 01.64’ W93o 12.19’","R. Daniel","DOR male
SVL= 34.0 cm
TL= 48.3 cm"
8732,NA,"Squamata:  Serpentes","Colubridae","Thamnophis ",NA,"proximus","USA","MO","Phelps","04/01/2010",2010,"CR7360, 
N37o 54.0332
W91o 52.4824’","R. Daniel","DOR female
SVL= 27.3 cm
TL= 39.2 cm"
5291,NA,"Squamata:  Serpentes","Colubridae","Thamnophis ",NA,"sirtalis","USA","MO","Clay","04/07/1966",1966,"no data","J. Ward",NA
6148,NA,"Squamata:  Serpentes","Colubridae","Thamnophis ",NA,"sirtalis","USA","MO","Moniteau","10/26/1996",1996,"Prairie Home Cons. Area., Hunt Mill Rd; 0.1mi S Jct Cons Area S entr. Rd","R. Daniel","DOR
TL=63.7 cm
SVL=47.7 cm"
